title,link
3死2伤！安徽某垃圾电厂中毒事故调查报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488046&idx=2&sn=1fad08d2d1a3559ae00cb56c743ffe2a&chksm=ce7ddea7f90a57b1c4b407b65f476482bde4e462f8adf91939436b11b7d666876b3b73fe5787#rd
中国电力版图最新版！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488046&idx=3&sn=7a188c1d0d947804f05460ebb4c77235&chksm=ce7ddea7f90a57b110ec0f435ecd922e4a3e1dc5f79be45eec10e0be8c42482db6672ee1fc2a#rd
关于4月11日安徽一电厂人员死亡通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488043&idx=1&sn=bc5be25756c85cb584b4b15cd9460d85&chksm=ce7ddea2f90a57b42106ce75bcf2f249ca27b902e8d89625da3b11c65b63c271545600c117f8#rd
2死！关于山西某厂脱硫烟道爆裂事故分析报告！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488040&idx=1&sn=fc57b2a65a786528f8ba60b4fb07979f&chksm=ce7ddea1f90a57b7e45345f87e7b449c97e622dce329cfc28e885ae45e27dbf00ca35a93a638#rd
山西某自备电厂灰库搅拌机冻结灰块清理致1死事故报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488040&idx=2&sn=145b27054414c69b54fd00904dd47c66&chksm=ce7ddea1f90a57b7f5d78158ad14283d6fd32e1e821c4d9a8c0de989f08c136e0f49643b436e#rd
3月30日广东某电厂高压调节阀蒸汽压力取样管焊缝断裂事件技术分析报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=1&sn=591696218af67a304066d0d9d425f6f3&chksm=ce7ddeacf90a57bace9402fd591c79c509e1fb11cabbc54183af859508ea1bc4540392389739#rd
辣瓶：关于河北某发电厂汽轮机液压油系统着火事故的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=2&sn=b6786a78e86112b0f8f3daed528acc7f&chksm=ce7ddeacf90a57bae05f77660125c5617a552b48a4858d13f208eeec17f312a5f337512cecd6#rd
25条电厂设备管理数字口诀,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=3&sn=f41f9a48dd827e0d63c07d8fe2e6fa7a&chksm=ce7ddeacf90a57ba884ef051f006834238d05fb7e762d3d935721b794ee4131fe5b1c8bd9a7a#rd
对照自查：某热电厂“7.1”汽轮机油系统火灾事故,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=4&sn=6f1d4ebe133de74afea63c7664ecf4be&chksm=ce7ddeacf90a57ba8fbc2dc5f6d7dcaba5c665da59ea70785db30e989178ba0066702d3973d3#rd
《粉尘爆炸危险场所用除尘系统安全技术规范》（AQ 4273—2016）节选,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=5&sn=60d51485d090ee2eba4a7ecc136e0efc&chksm=ce7ddeacf90a57bacc2cdefb4eac364c6549bbbfa88f5be3f5889e423f1e689e83e621cbcf17#rd
曝光！某电厂12月27日汽轮机着火,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488037&idx=6&sn=716bcac126d3dc086532a7d01008b5f2&chksm=ce7ddeacf90a57ba8cc90fee027fa1ebb2dd52dd85a4dec526c9499f23a58ee0991c7dfbe3ac#rd
辣评！山西某电厂汽轮机盘车电机外端盖脱落事故,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488034&idx=1&sn=17081ef85d9a69698f097490cc1eb456&chksm=ce7ddeabf90a57bd7b6827b0a760f468ab90cb7fc90c80f9bdde0df4f312ad1f902c72cf31bf#rd
紧急通知！无票作业？4月9日人身事故快报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488031&idx=1&sn=366b92a45c0389997846f4e78e08019c&chksm=ce7dde96f90a5780f786fb238f04719f50c49d299863cd67c07206df18f8813dce3f9f4f63a9#rd
内蒙某热电厂“11.02”中毒窒息事故调查报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488031&idx=2&sn=e784baa10d62ef33b747588f5ab49275&chksm=ce7dde96f90a5780fcea2857d705a50cad768808974079daeb209b5e45930592c0c354f99e1d#rd
重磅消息！安徽计划新增煤电装机264万！开工煤电装机528万！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488031&idx=3&sn=129943bd9c135709210f454a14659cfe&chksm=ce7dde96f90a57804dd3d7354d0affa2425cafe2c614620d413b03e456939571e8aef303f8fe#rd
4月13日崇左电厂2×660MW项目开工,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488031&idx=4&sn=ed4b173a669fcc4118b8c1f1e5ec56a1&chksm=ce7dde96f90a578021a60b7bcd54ba1f032d49fbbaf534d8f57742e4276cc0c2626d4b5ba198#rd
电厂出身！西藏一“大虎”主动投案,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=1&sn=1c61f7c7873f292c880eb850305e05eb&chksm=ce7dde92f90a57844087536204b363f99c74ca64e4917303b041bac89565b70122a6c515a6c0#rd
838万！晋能山西电力非法供电被罚！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=2&sn=d5ded9cb60c0a58a52b6e1718204e33b&chksm=ce7dde92f90a5784adc9692c50c40cef6d531dab1430f20e9f66cb2c7d90b627ab63bec0f3a4#rd
13死17伤！外包惹的祸？典型外行指挥内行？近期三起典型事故有关情况的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=3&sn=ffe8a5e1dab9dd0f86428f84e4d0e9b8&chksm=ce7dde92f90a57847aac4f547310bbb115548553dda1bb590079d26e9de16b0767114acfc9c5#rd
4月11日工厂石灰块崩塌，工人被埋斗罐,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=4&sn=c960245251ce0762883497d28fcd162a&chksm=ce7dde92f90a5784b57c9d31e67085ced6fdf7c1ac969376c0e6d3cfc5e436f8c5e2d3682bbe#rd
八年“零非停”创全国火电行业最长纪录,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=5&sn=28e76a64f48173256160a3c215ecd1a8&chksm=ce7dde92f90a5784614defc5f25c95e670a5a7ae43e192b757af4fd37cf72bb6a8af65762dc5#rd
GB30871-2022正式出炉：全部强制，部分动火作业需全程录像！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488027&idx=6&sn=ed009dae671b403b482f077d5ef0525d&chksm=ce7dde92f90a57847fb9dd6cdd80cdb990ae70652edc79f37f3e25dc333d4038d05da02b19f0#rd
突发！4月13日康保热电厂发生火情,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488019&idx=1&sn=ea4c8422bf422e8f11008e2d44983ddd&chksm=ce7dde9af90a578c5cd5e2de1ead61c22b3a981e91f6bdcb85782091d3660a74d2c86c0966b4#rd
巨亏百亿，上海电气发生了什么？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488019&idx=2&sn=7032517497543b537fec2da2d5ac23b6&chksm=ce7dde9af90a578cfeca00faa1d9ede97dd14ce48e4f46d6016c049d0bcd578f5803e2cefcb7#rd
4月9日浙江某风电场发生一起机舱着火事故！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488019&idx=3&sn=135c54c75118738c8734fdde6ca27f45&chksm=ce7dde9af90a578c3d8829f8e8da6cb4eecb17007697c129949ede968ea6867ace6a9ad5577f#rd
广东佛山南海长海电厂1号机组、东莞东糖三联电厂5台机组转为应急备用电源,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488019&idx=4&sn=66edda7fb9d14170a7a4781c378ca7a9&chksm=ce7dde9af90a578cdac7b85e0666168504c1c140d7a80d830960e58a4ff6da69a0a2801ec69d#rd
小浪底水利枢纽附属工程西沟坝“3·1”漫坝较大事故调查报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488019&idx=5&sn=f2d2b3c1ff10e8c29a8d1bba17a873bf&chksm=ce7dde9af90a578c94cb20c7ca7713144cff8ee511d0aa19ed2447e0a311bb745b93f10d23a1#rd
违规操作，头被挤压，当场身亡！关于4月9日机械伤害事故的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488016&idx=3&sn=72c6dc628b1310d7fed113fc731901e1&chksm=ce7dde99f90a578f062c3387d36f1dc3c47a1f86db3126a6107b326a572a97959e8bec5fab2f#rd
突发！河南发生一起风机倒塔事故,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488016&idx=4&sn=a4074f4d99d50a53d51b43304a0a33a0&chksm=ce7dde99f90a578fcf9f8c6efd137525394408965101cc7e6971dbd9a009166e9db518d1f5d2#rd
突发！两列运煤火车相撞,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488013&idx=1&sn=06d59149f7d52da63b84ea5e2740be91&chksm=ce7dde84f90a579256e04c0582126a6c616da64f463f5cf85280c23c243ae030b2ec7a436cce#rd
爆炸！某厂突发爆炸3人死亡！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488013&idx=2&sn=d21cee201e447f2b00763e3e41950eb0&chksm=ce7dde84f90a57927c28dfbeee78f48791fc2b4fdd988aefd1a0dedcc772f6708d4068dde4cb#rd
湖北汉川电厂四期1×1000MW扩建工程7号机组项目新进展！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488013&idx=3&sn=4c7ad168a17837e31015e789b66238a7&chksm=ce7dde84f90a57926c8bd904365390c4b41eaa5860938de513f5c8bfe82f154ab9a17b5fb9d3#rd
广东省能源发展“十四五”规划印发！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488013&idx=4&sn=24cb5cf9179d7f1965ab5a18267c005d&chksm=ce7dde84f90a5792583378e1c2e82b70cc0edff8b0224d9e9e8a1ffb5876a4b7239daf63a380#rd
安全员又背锅了！海南某生活垃圾焚烧电厂“5·24”触电死亡事故调查报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488008&idx=1&sn=c2b9636fda44dd6cdd38cd07a9f15cec&chksm=ce7dde81f90a57978b61bb57de038f38e71664d0df14409471b85872f75260c73b78dae5599e#rd
深思!!!低级错误酿成人命事故！关于“4·9”人身事故的快报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488008&idx=2&sn=552f3bcd0e5ee9895835d2bcb73bba08&chksm=ce7dde81f90a5797d152079774078fd29ba66f91cc2cf157428b00907769a9ebbbce9f588933#rd
突发！重庆能源集团申请破产重整,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488005&idx=2&sn=ae403c25659c7225ac93f07ada96da58&chksm=ce7dde8cf90a579a01a87f0edf80ac8fc6112452210ebe7eba55ee81b53296195cdb2058782d#rd
河南苏川电力遭能源局处罚,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488005&idx=3&sn=d64282380259c1f877d57a38c514285e&chksm=ce7dde8cf90a579a895326db7c40cf3562479a9b086f0d66b9cb7c18db2b94f514631243c8c3#rd
考核领导8万！关于宁夏某电厂石膏库意外伤亡事故通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488002&idx=1&sn=1ac27b192c63776227b4e6a6842e09b9&chksm=ce7dde8bf90a579d6dd7310484bcc7d51225dd3f24678fb19fd008b24b1cd363120433173037#rd
华能、华电、大唐等846万千瓦火电项目或将落户山东,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488002&idx=2&sn=8bf32e858eff382dad02f8d95dfb0430&chksm=ce7dde8bf90a579d90472d162150aca19f5e81add38b49e0a6b81180df37ad09d8c8f8161607#rd
华电一电厂3台机组拟关停，涉及正式员工136人！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488002&idx=3&sn=a7b1213af80570711ffcbf658f4ccf38&chksm=ce7dde8bf90a579d4d17f592570a2987a48de2cc457ab6d2e9b7643b696f9ef4277fdcbe6fd2#rd
4月10日国能岳阳电厂2号机组锅炉钢架开吊,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247488002&idx=4&sn=e66f353d85e7d8ac633b79ce5f183e97&chksm=ce7dde8bf90a579d8f9daa9be522e63c49f7a71243b5b8db78c687062725855da67b05e1dde8#rd
7死！“3·14”包钢脱硫脱硝环保项目火灾事故通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487999&idx=1&sn=73b6048b9fc3147dd3ce52a2a4dd6b70&chksm=ce7ddd76f90a5460a97b1ed12c330e90788af65011d12efcc9befa9bffa2f8318998a93ed3b2#rd
涉龙净环保闪爆事故，华塑股份被行政处罚并罚款82万元,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487999&idx=2&sn=571de212af55ce42460742dac0570c92&chksm=ce7ddd76f90a5460401d84b237647966d67975b04947b6745282762152e3dbeafff73525ba5d#rd
国家能源局印发全国电力安全大检查工作方案,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487999&idx=3&sn=06e6cda35aabf29014ffa2bf3d677d21&chksm=ce7ddd76f90a5460cb7d7f78939ad97be286f5607ebe441805d7f3cd44ced0700df6db0ffbd7#rd
瞒报？漏报？关于广东某电厂发电机氢爆事件通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487996&idx=1&sn=00af1f3211dd0d4774e119d66eac88c8&chksm=ce7ddd75f90a5463a7f5420a5c49c5e9ff48a10766326ff4ce8b0e7048108202033b7e7a5668#rd
关于广东某电厂发电机氢爆事件通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487993&idx=1&sn=fd35d3ed5f591838cdae564078374685&chksm=ce7ddd70f90a546608fcc425b7e8f1213af868df2f02d4ac9c4c750d7926701b3bd645be1079#rd
中纪委！揪出一批“电耗子”！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487990&idx=1&sn=234ca4e2c6f47819e2c7c4b9b14547b7&chksm=ce7ddd7ff90a54691967e01865e946a3bea9f5c0237654719ee291a760ef163af256ebe9dff3#rd
惨不忍睹，开关柜“火烧连营”事故,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487990&idx=2&sn=9d56db63cda958e1186d7eaf0b354379&chksm=ce7ddd7ff90a54695d122cee418423889f2574494caa8130ca09e4265bb7499cf9bbb6fd7966#rd
2×150MW燃煤机组挂牌转让,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487990&idx=3&sn=c82139ed4b304a4b9c5ff32cb9ad9d8c&chksm=ce7ddd7ff90a54692f3930ca5e3e5bc135e4c94b89a3d92c413e7d8a31c0005724f691ee703c#rd
2022年4月最新火电项目动态,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487990&idx=4&sn=d06bfed7213e0bed79e6ac6db6832819&chksm=ce7ddd7ff90a546953bb4c33b932181a8e5018e5dffe09b0eb154a60b28a20265d82ad8e196b#rd
辣评：3月6日浙江某电厂灰库人身伤亡事故快报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487987&idx=1&sn=c79e3255acc586160d7b02492aff34f5&chksm=ce7ddd7af90a546cec13ce4f35e3374172cbfcfdfc471c7ab79c4a5dbc5f77eac664e37831bd#rd
中国能建总经理助理任生春被查,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487987&idx=2&sn=3938d4f29f4fe673fc13545a64b45547&chksm=ce7ddd7af90a546cfd0a9b8ca07118e8c42a5a78fa3353511fcd7fde350b3b02ea25bdd8f420#rd
伊春市南岔热电厂被罚!!!,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487987&idx=3&sn=a9fd06dd08398494060de008165678dc&chksm=ce7ddd7af90a546ca140f22cf9cbb0214c2e251509377a6c333530c3da62044d80197a2788f1#rd
罚款25万！双鸭山市某热电厂超标排放大气污染物,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487987&idx=4&sn=1dcb7b34de80f91b72e53175daec42fd&chksm=ce7ddd7af90a546cb4ff937c5d85e4a062c0c60c33fc409571d40606c14e33636d6b11e20302#rd
南海长海燃机项目3号机组72+24试运行一次成功,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487987&idx=5&sn=21bab4bbf985f131d041c1f9c2ab3c71&chksm=ce7ddd7af90a546cbfdc317d35b878cf4d1262def25614e472a081ee2b386dd3d950aa589224#rd
山东这家公司将出售热电资产,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487983&idx=1&sn=f0579d3c30df0b3fd22c5b59081c5043&chksm=ce7ddd66f90a547032ba9b9ce32755ef9f493d9a3d607f10c5b54eabb957208610bd09cae459#rd
电厂设备“零故障”到底是怎样做到的？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487983&idx=2&sn=9fdaf23653e487712c95a05d8edc1035&chksm=ce7ddd66f90a5470927dfe2072547c729ac5ebde565ebe50fe341a0bcff396c3533991d35dcc#rd
打卡广州网红垃圾焚烧发电厂！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487983&idx=3&sn=61af0093f6fd9be30eff7b5255887aa9&chksm=ce7ddd66f90a547096af48f298533ad193480b712ec3d79894669c67fb1aeca17ddd961a04a4#rd
流化床穿渣（自流）锅炉“捅渣”太苦了！新装备赶紧用上,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487983&idx=7&sn=189ca5b0bf026f16af501d46243d74f2&chksm=ce7ddd66f90a5470a30277689aff41bac92d640ef16e5264e97977c34ab2b5130716b5e5f3f3#rd
2死！电厂电除尘人身伤亡事故辣评,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487980&idx=1&sn=2f2f15f77d3d4095e5243b3137565a83&chksm=ce7ddd65f90a5473942062ce78dd6d8d436df6c44e11ffc82836250c372e2f6ae04e61cb9ec0#rd
突发！4月3日清远一工厂发生爆炸，伤亡不明！（附视频）,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487980&idx=2&sn=82362d1075b7557bca259db664daed6c&chksm=ce7ddd65f90a54738de8a63c696f4c9cd6f1d07ba02758c6db27f9641a9d9c8aff60c39b0d7e#rd
电厂误操作事故原因分析及防范对策,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487980&idx=3&sn=2b2818213539165c838c05b2550d4361&chksm=ce7ddd65f90a5473d9a3515f34566a42dbf62111bffc3f01db3afa29e78b5fceb746f7fc897d#rd
抄作业！电厂除尘器隐患专项检查方案,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487980&idx=4&sn=ba00a4f3ca0095004e8f62b5fdcde34e&chksm=ce7ddd65f90a54734a4e1b149de1b631aa6c4738c1f77ca35d0637271cb74e50b8e712435d2d#rd
辣评：关于广东阳江“3·21”人身伤亡事故情况的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487977&idx=1&sn=461cc1c3a2bc879316feaa06e99f01e5&chksm=ce7ddd60f90a5476bab36472266af0bfe111ef665ba2951448bd010278b485c23792147286b4#rd
168通过！大唐万宁燃气电厂2号机组正式投产,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487977&idx=2&sn=a326c90ec0c35519e6c17e4757276b3c&chksm=ce7ddd60f90a5476fb14d3dff07b26cc28873a835398ee79aefb2e40a4690d1d73d83689fe1c#rd
投资1000亿！内蒙古“十四五”煤电目标,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487977&idx=3&sn=c1d166ce16c284c56fe8f0652617d221&chksm=ce7ddd60f90a5476dcbeb36aada5768df7354e608096f22342059d0da51e49cc64b502b5e6ae#rd
山东省环保集团将组建！这次是......,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487977&idx=4&sn=56e5e666d568bae22ded63c4c64a305e&chksm=ce7ddd60f90a547615dcc1f7672c833e2ea023b509541ef064454516c15efa5b7853a6fd103e#rd
未来四年，山东将关闭大批燃煤自备电厂,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487974&idx=1&sn=d15f7019d8bf9a71b9c30ccf321353ac&chksm=ce7ddd6ff90a5479f64951a7fff4a61566447696fc072ce447d9fa5f4a6360847a63a5de0eca#rd
越南多家燃煤电厂因缺煤停机，今年煤价会疯涨？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487974&idx=3&sn=7e87b6375ec30ca82cfe2eb66558203b&chksm=ce7ddd6ff90a54793dc67494cba6dda75f601cbb786347e24cdc8251bcb1681c1b17f0d6f2b5#rd
2×400MW！珠海洪湾二期天然气热电联产机组项目开工,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487974&idx=4&sn=53abfb64cefa11d9692dc2a6749e9454&chksm=ce7ddd6ff90a5479fd4e13e540aa9e89d1f5a956d7031fb46daf19fbd0442e2391b1a9f02bdc#rd
关于印尼万丹1×670MW超临界燃煤火电项目,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487974&idx=5&sn=f2ad79dda60e0bee52bf4de539046cd3&chksm=ce7ddd6ff90a547994189da82925889047fb678762b24c8410f793679de303925b55fc9421fb#rd
【典型案例】严重违章，操作票跳项！电厂双机同时跳闸报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487971&idx=1&sn=4421a418c992cfcaa339b4363044cdf9&chksm=ce7ddd6af90a547cc3f2ddd0350a5041f15c0258aa8548f679a7cbecceee5667793224b0aaec#rd
电厂管道标识怎么做？（2022版）,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487971&idx=2&sn=39533df4a5ef3c244dad4e0343e0b13f&chksm=ce7ddd6af90a547cbdc33191a3dddb93e533a4b51e83ebc16d8672707f13a9cd81f4477d6106#rd
四部门：全面停止新建境外煤电项目,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487971&idx=3&sn=b0df159084547689186bae7f1cbd66f4&chksm=ce7ddd6af90a547cb5e131f5e7d954914699df61b348112ed37e8b39991fc6b3bf461c569608#rd
华北能监局关于包头第一热电厂“3•22”人身伤亡事故情况的通报,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487968&idx=1&sn=29bf422aaf7b021f42c7fba062e0bf84&chksm=ce7ddd69f90a547fdda50192930b096f2a28323340b372893e6487fe6246d0c9afc805d8a218#rd
最低到了9%！五大发电等多台火电机组深度调峰,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487968&idx=2&sn=df464c27f39589b77648d816b4dada68&chksm=ce7ddd69f90a547f57a01161a775351728a2d2d66251ab41b6ae130f8db4806462fc13f4c81b#rd
突发！茂名石化着火！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487968&idx=3&sn=0910ab722c5e2fa341f56123727a383f&chksm=ce7ddd69f90a547f16b74eda8a65435f4d5b16e32447f220edfa5c338b20a44d3aa5c9de4d1f#rd
混乱!!!20人被考核！3月13日陕西某电厂非计划停运事件报告,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487965&idx=1&sn=2f275164c16bcbd2714b8e383d5919dd&chksm=ce7ddd54f90a5442bdd566b1859d4874e60840acfe5da7ea9c7f9b9dd9dfdac51f08446ac474#rd
台山电厂实现对外移动供热,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487962&idx=2&sn=7da503cee462e878b0ba03382f35ff0e&chksm=ce7ddd53f90a54457d72fe857e7048fdcc8aa861337579454d28192211b93ef8aaf36397e77f#rd
特急文件！拖欠六年的补贴有望有望一次性发放,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487962&idx=3&sn=50be06b2345bc7f48f0f2ee4411e157e&chksm=ce7ddd53f90a544557e9c895c368444d8e4f2739d0caacb1bdc8aa73f10f96bce60779de7f96#rd
重磅｜300MW以上常规燃煤机组纳入配额管理！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487962&idx=4&sn=570f72869a8df6829d621b0b460fe090&chksm=ce7ddd53f90a5445d528afed618501a1803ed36716578e140b47a17314bedbdb80424a1394f8#rd
快报|3.21高处坠落死亡事故,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487959&idx=2&sn=668b7dcaedc88213c062856bc1ed8550&chksm=ce7ddd5ef90a5448a6deed52323138b42da5a7f06dcaff132ce2dbde6152214c79b56da0a90c#rd
火电的钱都花哪了？,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487959&idx=3&sn=365e9acabd4509bf6be230a473adbcd4&chksm=ce7ddd5ef90a54487d2bb3f25635add9afc795c4071ae1234b4b5430ab8aa1cd6132a5a89fc8#rd
3月24日广西某厂一锅炉起火,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487959&idx=4&sn=b00ddb8b5845e00db4ebe03e09646a54&chksm=ce7ddd5ef90a5448af678bb73d5a9cef7f1dbb3701f0b157a9f000e9aee5e45fd47b8c0937aa#rd
事故集锦：触目惊心的锅炉爆炸！！！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487959&idx=5&sn=d784fbce59cb1b256f595a54845fa84a&chksm=ce7ddd5ef90a54489fbc10560d0658fb821c89721140e6162b19e4e783a80423f91b5fb08f63#rd
震惊，华能与华电巨亏！,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487956&idx=1&sn=adfb936fd89bce48dcb9fd46562a26b0&chksm=ce7ddd5df90a544b88d9de8829f7638b804c4ec1fda67a203e220e08fd7bb2f256a2dd28f210#rd
华能集团甘肃两家煤电厂时隔5年重启引关注,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487956&idx=2&sn=0ad0bdfa352bd0217f00f1f0cdb47b29&chksm=ce7ddd5df90a544b4459e2a4450733d58d6de9321f90f8d7f219ff14cf2e3be315335ef42fac#rd
【案例】输煤6KV段受电时进线电缆单相接地,http://mp.weixin.qq.com/s?__biz=Mzg2MzE4MjMxMA==&mid=2247487956&idx=3&sn=458b3da3f1f5b4befbdeea6286959945&chksm=ce7ddd5df90a544b4534eb1cf2954e69cd4c837f2849c18b8822c5150b1bf125604f8ecb73bb#rd
